"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.foods"	"Answer.totalQuants"	"Answer.eatenQuants"	"Answer.preciseEatenQuants"	"Answer.quantifiers"	"Answer.conditions"	"Answer.upset"	"Answer.annoyed"	"Answer.angry"	"Answer.disgusted"	"Answer.excited"	"Answer.happy"	"Answer.surprised"	"Answer.orders"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3JBT3HLQF831HE764TTD8R7A694PZO"	21	"Approved"	"Thu Oct 23 04:02:57 PDT 2014"	"Wed Oct 22 11:16:27 PDT 2014"	"Wed Oct 22 11:22:57 PDT 2014"	"Wed Oct 22 16:17:53 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""bananas"",""M&M's"",""blueberries"",""cookies"",""M&M's"",""strawberries"",""M&M's"",""strawberries"",""blueberries"",""blueberries"",""blueberries""]"	"[10,100,100,100,10,100,10,10,100,10,100,10]"	"[10,10,8,3,3,10,8,8,3,10,8,3]"	"[10,100,87,38,3,100,8,8,30,10,85,3]"	"[""all"",""all"",""some"",""all"",""some"",""some"",""all"",""some"",""some"",""some"",""all"",""all""]"	"[""true-all"",""true-all"",""true-some"",""hyperbolic"",""true-some"",""literal-some"",""hyperbolic"",""true-some"",""true-some"",""literal-some"",""hyperbolic"",""hyperbolic""]"	"[0.85,0.95,0.725,0.025,0.025,0.5,0.975,0.275,0.05,0.675,0.95,0.025]"	"[0.975,0.95,0.65,0.025,0.025,0.5,0.95,0.25,0.025,0.65,0.95,0.025]"	"[0.775,0.85,0.775,0.025,0.025,0.5,0.875,0.275,0.025,0.675,0.95,0.025]"	"[0.975,0.95,0.5,0.025,0,0.5,0.95,0.25,0,0.675,0.975,0.025]"	"[0.025,0.025,0,0.025,0,0,0.025,0.025,0.025,0.025,0.05,0.05]"	"[0.025,0,0,0,0.5,0.025,0.025,0.5,0.5,0.025,0.025,0.5]"	"[0.975,0.975,0.35,0.025,0.025,0.5,0.95,0.25,0.025,0.4,0.95,0]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Cathy"",""David"",""Oliver"",""Frank"",""Bob"",""Patty"",""Heather"",""Nathan"",""Zack"",""Yvonne"",""Steven"",""Albert""]"	"[""Ann"",""Grace"",""Winston"",""Edward"",""Diana"",""Wendy"",""Larry"",""Olga"",""Robert"",""Emma"",""Fiona"",""Lena""]"	"""M"""	"""25"""	"""6"""	"""English"""	"""fun hit"""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3IKZ72A5B4HV9C4TN2ME1AMXUP9NF2"	22	"Approved"	"Thu Oct 23 04:03:00 PDT 2014"	"Wed Oct 22 11:16:28 PDT 2014"	"Wed Oct 22 11:23:00 PDT 2014"	"Wed Oct 22 16:17:53 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""cookies"",""cookies"",""pies"",""blueberries"",""pies"",""M&M's"",""strawberries"",""blueberries"",""bananas"",""pies"",""M&M's""]"	"[100,10,100,100,10,10,100,100,10,10,100,10]"	"[10,10,3,8,3,3,10,3,10,8,8,8]"	"[100,10,34,81,3,3,100,39,10,8,82,8]"	"[""all"",""all"",""all"",""some"",""all"",""some"",""some"",""some"",""some"",""all"",""all"",""some""]"	"[""true-all"",""true-all"",""hyperbolic"",""true-some"",""hyperbolic"",""true-some"",""literal-some"",""true-some"",""literal-some"",""hyperbolic"",""hyperbolic"",""true-some""]"	"[0.725,1,1,0.225,0.5,0,0,0,0,0.2,0.5,0]"	"[1,1,1,0.225,0.5,0,0,0,0,0.7,0.5,0]"	"[0.725,1,1,0.225,0,0,0,0,0,0,0.725,0]"	"[1,1,1,0,0.35,0,0,0,0,0.875,0.5,0]"	"[0,0,0,0.7,0.5,1,0.5,0.5,0.5,0.05,0.5,0.5]"	"[0,0.175,0,0.725,0.825,0.975,0.5,0.7,0.5,0.225,0.5,0.5]"	"[1,1,0,0,0.025,0,0.5,0,0.5,0.5,0.5,0.5]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Victor"",""Steven"",""Olga"",""Ivan"",""Patty"",""Diana"",""Victoria"",""Calvin"",""Oliver"",""Emma"",""Bob"",""Kevin""]"	"[""Mary"",""Kathy"",""Winston"",""David"",""Jane"",""Robert"",""Edward"",""Heather"",""Zack"",""Nathan"",""Tracy"",""Fiona""]"	"""F"""	"""45"""	"""8"""	"""English"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3483FV8BEEK31XMP0QLQFG6MQVG62S"	23	"Approved"	"Thu Oct 23 04:03:03 PDT 2014"	"Wed Oct 22 11:16:28 PDT 2014"	"Wed Oct 22 11:23:03 PDT 2014"	"Wed Oct 22 16:17:53 PDT 2014"	""	""	""	""	"1"	"[""M&M's"",""strawberries"",""bananas"",""pies"",""bananas"",""bananas"",""blueberries"",""blueberries"",""cookies"",""M&M's"",""cookies"",""M&M's""]"	"[100,100,100,10,100,10,10,100,100,10,10,10]"	"[10,8,3,8,8,3,10,10,3,10,8,3]"	"[100,80,36,8,80,3,10,100,38,10,8,3]"	"[""all"",""all"",""some"",""some"",""some"",""some"",""all"",""some"",""all"",""some"",""all"",""all""]"	"[""true-all"",""hyperbolic"",""true-some"",""true-some"",""true-some"",""true-some"",""true-all"",""literal-some"",""hyperbolic"",""literal-some"",""hyperbolic"",""hyperbolic""]"	"[1,1,0,1,1,0,1,0,1,0,1,0]"	"[1,1,0,1,1,0,1,0,1,0,1,0]"	"[1,1,0,1,1,0,1,0,1,0,1,0]"	"[1,1,0,1,1,0,1,0,1,0,1,0]"	"[0,0,1,0,0,1,0,1,0,1,0,1]"	"[0,0,1,0,0,1,0,1,0,1,0,1]"	"[1,1,0,1,1,0,1,0,1,0,1,0]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Matt"",""Patrick"",""George"",""David"",""Bob"",""Kevin"",""Rebecca"",""Tom"",""Cathy"",""Ivan"",""Nathan"",""Victor""]"	"[""Oliver"",""Grace"",""Larry"",""Zack"",""Heather"",""Henry"",""Yvonne"",""Stephanie"",""Patty"",""Mary"",""Robert"",""Winston""]"	"""M"""	"""25"""	"""4"""	"""English"""	"""very nice study"""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3GNA64GUZE5OACOWXI1MJSQPA6IQ59"	24	"Approved"	"Thu Oct 23 04:03:48 PDT 2014"	"Wed Oct 22 11:16:39 PDT 2014"	"Wed Oct 22 11:23:48 PDT 2014"	"Wed Oct 22 16:17:53 PDT 2014"	""	""	""	""	"1"	"[""M&M's"",""blueberries"",""strawberries"",""M&M's"",""M&M's"",""pies"",""M&M's"",""blueberries"",""strawberries"",""blueberries"",""bananas"",""blueberries""]"	"[10,10,100,10,100,100,100,100,100,10,10,10]"	"[8,3,3,10,3,8,8,10,10,10,8,3]"	"[8,3,31,10,30,84,80,100,100,10,8,3]"	"[""some"",""some"",""some"",""all"",""all"",""all"",""some"",""all"",""some"",""some"",""all"",""all""]"	"[""true-some"",""true-some"",""true-some"",""true-all"",""hyperbolic"",""hyperbolic"",""true-some"",""true-all"",""literal-some"",""literal-some"",""hyperbolic"",""hyperbolic""]"	"[0.725,0.325,0.4,0.625,0.7,0.675,0.35,0.75,0.45,0.45,0.675,0.85]"	"[0.6,0.4,0.4,0.725,0.85,0.825,0.35,0.75,0.5,0.425,0.75,0.875]"	"[0.65,0.35,0.325,0.725,0.875,0.775,0.4,0.775,0.45,0.4,0.725,0.775]"	"[0.675,0.35,0.4,0.65,0.8,0.875,0.375,0.7,0.425,0.45,0.7,0.7]"	"[0.525,0.575,0.55,0.55,0.625,0.675,0.65,0.4,0.55,0.525,0.575,0.625]"	"[0.375,0.65,0.6,0.35,0.2,0.35,0.55,0.25,0.5,0.575,0.325,0.25]"	"[0.725,0.6,0.6,0.575,0.65,0.775,0.725,0.675,0.825,0.525,0.7,0.75]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Stephanie"",""Jake"",""Robert"",""Fiona"",""Henry"",""Oliver"",""Tracy"",""Heather"",""Edward"",""Patrick"",""Winston"",""Albert""]"	"[""Ann"",""David"",""Olga"",""Kevin"",""Jane"",""Yvonne"",""Bob"",""Rebecca"",""Kathy"",""Mary"",""Patty"",""Calvin""]"	"""F"""	"""25"""	"""8"""	"""English"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3VNL7UK1XFKT4P9DKY8QA9SPJ7VFTV"	25	"Approved"	"Thu Oct 23 04:04:12 PDT 2014"	"Wed Oct 22 11:20:25 PDT 2014"	"Wed Oct 22 11:24:12 PDT 2014"	"Wed Oct 22 16:17:54 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""cookies"",""pies"",""blueberries"",""cookies"",""pies"",""pies"",""strawberries"",""blueberries"",""M&M's"",""bananas"",""blueberries""]"	"[10,10,100,100,100,10,10,100,10,100,10,100]"	"[8,10,3,8,10,8,3,3,10,8,3,10]"	"[8,10,39,85,100,8,3,39,10,81,3,100]"	"[""all"",""some"",""some"",""all"",""some"",""some"",""all"",""all"",""all"",""some"",""some"",""all""]"	"[""hyperbolic"",""literal-some"",""true-some"",""hyperbolic"",""literal-some"",""true-some"",""hyperbolic"",""hyperbolic"",""true-all"",""true-some"",""true-some"",""true-all""]"	"[0.75,0.45,0.4,0.8,0.175,0.25,0.95,0.8,0.625,0.275,0.25,0.85]"	"[1,0.225,0.375,1,0.3,0.25,0.875,0.725,0.775,0.2,0.1,0.8]"	"[1,0.375,0.625,0.75,0.175,0.2,0.85,0.8,0.775,0.3,0.125,1]"	"[0.6,0.125,0.25,0.625,0.2,0.275,0.7,0.75,0.775,0.2,0.275,0.75]"	"[0,0.525,0.65,0.25,0.3,0.625,0.15,0.8,0.75,0.475,0.2,0.525]"	"[0,0.75,0.6,0.2,0.8,0.7,0.125,0.15,0.325,0.775,0.725,0.075]"	"[0.525,0.525,0.525,0.125,0.3,0.575,0.675,0.6,0.65,0.35,0.675,0.65]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Henry"",""Lena"",""Larry"",""Kevin"",""Matt"",""Edward"",""Iris"",""Tracy"",""Patrick"",""Nathan"",""Fiona"",""Ivan""]"	"[""Calvin"",""Tom"",""Victoria"",""Grace"",""Yvonne"",""Jane"",""Zack"",""Emma"",""Victor"",""Diana"",""Jake"",""Ann""]"	"""F"""	"""45"""	"""0"""	"""English"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3S06PH7KSR5VXLJ8R9TQG369FBOD19"	26	"Approved"	"Thu Oct 23 04:04:15 PDT 2014"	"Wed Oct 22 11:16:57 PDT 2014"	"Wed Oct 22 11:24:15 PDT 2014"	"Wed Oct 22 16:17:54 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""pies"",""pies"",""bananas"",""bananas"",""cookies"",""cookies"",""blueberries"",""M&M's"",""cookies"",""pies"",""M&M's""]"	"[100,10,100,100,100,10,100,100,10,10,10,10]"	"[8,10,8,3,10,3,10,3,10,8,8,3]"	"[89,10,88,30,100,3,100,38,10,8,8,3]"	"[""some"",""some"",""all"",""some"",""some"",""some"",""all"",""all"",""all"",""some"",""all"",""all""]"	"[""true-some"",""literal-some"",""hyperbolic"",""true-some"",""literal-some"",""true-some"",""true-all"",""hyperbolic"",""true-all"",""true-some"",""hyperbolic"",""hyperbolic""]"	"[0.825,1,0.725,0.45,0.5,0.15,0.85,0.925,0.45,0.4,0.9,0.55]"	"[0.875,1,0.85,0.5,0.425,0.175,0.775,0.925,0.475,0.4,0.85,0.55]"	"[0.9,1,0.825,0.425,0.425,0.15,0.8,0.925,0.475,0.4,0.9,0.6]"	"[0.875,1,0.775,0.45,0.5,0.15,0.825,0.875,0.5,0.25,0.9,0.525]"	"[0.025,0,0.15,0.3,0.75,0.725,0.6,0.6,0.475,0.8,0.4,0.65]"	"[0.075,0,0.125,0.45,0.45,0.775,0.025,0.075,0.5,0.55,0.15,0.5]"	"[0.95,1,1,0.575,0.625,0.575,0.975,0.775,0.5,0.5,0.8,0.35]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Robert"",""Ann"",""Bob"",""Winston"",""David"",""Edward"",""Ivan"",""Barbara"",""Calvin"",""Matt"",""Nancy"",""Jane""]"	"[""Zack"",""Oliver"",""Victoria"",""Victor"",""Kevin"",""Larry"",""Mary"",""Kathy"",""Emma"",""Lena"",""Heather"",""Stephanie""]"	"""M"""	"""65"""	"""4"""	"""English"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3WZ36BJEV3H3R8XXFWMURJ14494BTA"	27	"Approved"	"Thu Oct 23 04:04:21 PDT 2014"	"Wed Oct 22 11:20:17 PDT 2014"	"Wed Oct 22 11:24:21 PDT 2014"	"Wed Oct 22 16:17:54 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""bananas"",""cookies"",""pies"",""cookies"",""pies"",""strawberries"",""cookies"",""bananas"",""M&M's"",""bananas"",""pies""]"	"[100,10,10,10,10,100,100,100,10,100,100,10]"	"[3,10,10,3,3,10,8,8,8,10,3,8]"	"[31,10,10,3,3,100,89,86,8,100,36,8]"	"[""all"",""all"",""some"",""all"",""some"",""all"",""all"",""some"",""some"",""some"",""some"",""all""]"	"[""hyperbolic"",""true-all"",""literal-some"",""hyperbolic"",""true-some"",""true-all"",""hyperbolic"",""true-some"",""true-some"",""literal-some"",""true-some"",""hyperbolic""]"	"[0.675,0.75,0.5,0.5,0.25,0.5,0.6,0.575,0.5,0.3,0.3,0.625]"	"[0.5,0.75,0.5,0.5,0.275,0.625,0.55,0.575,0.5,0.375,0.25,0.6]"	"[0.5,0.5,0.325,0.425,0.3,0.65,0.525,0.425,0.5,0.375,0.3,0.625]"	"[0.5,0.675,0.3,0.5,0.225,0.5,0.575,0.4,0.5,0.35,0.25,0.5]"	"[0.5,0.5,0.5,0.5,0.325,0.5,0.55,0.55,0.275,0.375,0.5,0.5]"	"[0.35,0.225,0.3,0.3,0.5,0.3,0.25,0.375,0.325,0.5,0.5,0.375]"	"[0.5,0.5,0.5,0.5,0.5,0.65,0.575,0.55,0.275,0.375,0.25,0.6]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Emma"",""Wendy"",""Victoria"",""Bob"",""Patty"",""Albert"",""Barbara"",""Patrick"",""Iris"",""Rebecca"",""Heather"",""Lena""]"	"[""Steven"",""Jane"",""Edward"",""Victor"",""Larry"",""Nancy"",""Yvonne"",""Ann"",""Calvin"",""George"",""Stephanie"",""Olga""]"	"""F"""	"""45"""	"""4"""	"""english"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3TEM0PF1Q5YVQWYQVQPQ2YNZAJID06"	28	"Approved"	"Thu Oct 23 04:04:36 PDT 2014"	"Wed Oct 22 11:17:44 PDT 2014"	"Wed Oct 22 11:24:36 PDT 2014"	"Wed Oct 22 16:17:54 PDT 2014"	""	""	""	""	"1"	"[""M&M's"",""pies"",""blueberries"",""M&M's"",""strawberries"",""cookies"",""M&M's"",""bananas"",""M&M's"",""bananas"",""bananas"",""blueberries""]"	"[10,100,10,100,100,100,10,100,10,10,10,100]"	"[8,3,3,10,8,10,8,3,10,3,10,8]"	"[8,39,3,100,81,100,8,34,10,3,10,83]"	"[""all"",""all"",""all"",""all"",""all"",""some"",""some"",""some"",""some"",""some"",""all"",""some""]"	"[""hyperbolic"",""hyperbolic"",""hyperbolic"",""true-all"",""hyperbolic"",""literal-some"",""true-some"",""true-some"",""literal-some"",""true-some"",""true-all"",""true-some""]"	"[1,0,0.85,0.55,1,1,1,0.75,1,0.575,1,0.375]"	"[0.725,0,0,0.55,0.825,1,0.775,1,1,0,1,0.15]"	"[1,0,1,0,1,0.975,1,0.7,1,0.525,1,0.375]"	"[0.6,0.625,0.65,0,0.775,1,0.75,0.75,0.925,0.525,1,0.4]"	"[0,0,0,0,0,0,0,0,0.075,0.625,0,0.6]"	"[0,0,0,0,0,0,0,0,0,0,0,0.375]"	"[0,0,0,0,0,0,0.7,0.15,0,0.675,0.65,0.575]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Fiona"",""Mary"",""Patrick"",""Frank"",""Heather"",""Kathy"",""Victoria"",""Nathan"",""Tom"",""Wendy"",""Cathy"",""Matt""]"	"[""Nancy"",""Iris"",""Jane"",""Oliver"",""Zack"",""Robert"",""David"",""Edward"",""Larry"",""Winston"",""Calvin"",""Kevin""]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"378XPAWRUCE8ZKCUF6NUI1FPBA2IA4"	29	"Approved"	"Thu Oct 23 04:04:55 PDT 2014"	"Wed Oct 22 11:20:06 PDT 2014"	"Wed Oct 22 11:24:55 PDT 2014"	"Wed Oct 22 16:17:54 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""strawberries"",""M&M's"",""cookies"",""M&M's"",""pies"",""cookies"",""strawberries"",""strawberries"",""pies"",""pies"",""blueberries""]"	"[10,100,100,10,10,10,10,100,100,100,10,100]"	"[8,3,3,10,3,10,3,10,8,10,8,8]"	"[8,34,31,10,3,10,3,100,86,100,8,84]"	"[""some"",""all"",""some"",""some"",""some"",""all"",""all"",""all"",""some"",""some"",""all"",""all""]"	"[""true-some"",""hyperbolic"",""true-some"",""literal-some"",""true-some"",""true-all"",""hyperbolic"",""true-all"",""true-some"",""literal-some"",""hyperbolic"",""hyperbolic""]"	"[0.85,0.75,0.55,0.85,0.35,0.875,0.575,0.875,0.8,0.775,0.775,0.625]"	"[0.925,0.875,0.55,0.85,0.45,0.875,0.625,0.975,0.85,0.75,0.75,0.725]"	"[0.85,0.65,0.425,0.85,0.45,0.95,0.575,0.9,0.7,0.825,0.725,0.775]"	"[0.65,0.65,0.425,0.725,0.35,0.85,0.55,0.875,0.65,0.675,0.65,0.625]"	"[0.15,0.25,0.45,0.225,0.45,0.175,0.45,0.25,0.375,0.325,0.35,0.425]"	"[0.225,0.4,0.45,0.325,0.575,0.25,0.4,0.4,0.425,0.375,0.425,0.35]"	"[0.95,0.6,0.625,0.675,0.525,0.8,0.575,0.675,0.4,0.6,0.4,0.6]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Albert"",""Steven"",""Iris"",""Tracy"",""Jake"",""Mary"",""Patty"",""Stephanie"",""Robert"",""Kathy"",""Zack"",""Olga""]"	"[""Barbara"",""Winston"",""Victoria"",""Oliver"",""Nathan"",""George"",""Calvin"",""Yvonne"",""Frank"",""Kevin"",""Diana"",""Edward""]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3FPRZHYEPY8D15X95Y73AIRDD26V3I"	30	"Approved"	"Thu Oct 23 04:06:36 PDT 2014"	"Wed Oct 22 11:15:29 PDT 2014"	"Wed Oct 22 11:26:36 PDT 2014"	"Wed Oct 22 16:17:55 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""bananas"",""M&M's"",""cookies"",""blueberries"",""bananas"",""blueberries"",""strawberries"",""strawberries"",""pies"",""bananas"",""bananas""]"	"[100,10,10,10,100,100,10,10,100,100,100,10]"	"[10,10,10,3,3,8,8,8,3,8,10,3]"	"[100,10,10,3,37,82,8,8,38,87,100,3]"	"[""all"",""all"",""some"",""all"",""all"",""some"",""all"",""some"",""some"",""all"",""some"",""some""]"	"[""true-all"",""true-all"",""literal-some"",""hyperbolic"",""hyperbolic"",""true-some"",""hyperbolic"",""true-some"",""true-some"",""hyperbolic"",""literal-some"",""true-some""]"	"[0.675,0.625,0.55,0.6,0.575,0.35,0.625,0.425,0.325,0.575,0.275,0.25]"	"[0.75,0.725,0.425,0.6,0.7,0.325,0.6,0.4,0.375,0.65,0.375,0.15]"	"[0.675,0.575,0.45,0.625,0.575,0.375,0.6,0.35,0.4,0.55,0.375,0.225]"	"[0.675,0.675,0.425,0.55,0.625,0.3,0.55,0.425,0.325,0.575,0.4,0.275]"	"[0.225,0.4,0.525,0.475,0.45,0.55,0.45,0.575,0.525,0.45,0.55,0.525]"	"[0.3,0.35,0.6,0.45,0.45,0.6,0.35,0.725,0.65,0.35,0.7,0.75]"	"[0.6,0.525,0.575,0.55,0.55,0.55,0.525,0.425,0.5,0.425,0.6,0.525]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""David"",""Lena"",""Rebecca"",""Oliver"",""Kevin"",""Bob"",""Patty"",""Zack"",""Winston"",""Iris"",""Jane"",""Victoria""]"	"[""Mary"",""Kathy"",""Nathan"",""Robert"",""Calvin"",""Ann"",""Heather"",""Ivan"",""Olga"",""Wendy"",""Matt"",""Victor""]"	"""M"""	"""35"""	"""10"""	"""English"""	""""""
