workerID,gender,age,income,language,order,pesonA,personB,food,totalQuant,eatenQuant,preciseEatenQuant,probAffect
A3O88PQCFK3DTH,F,25,4,English,9,Fiona,Cathy,bananas,10,4,4,0.2
A3O88PQCFK3DTH,F,25,4,English,10,Iris,Henry,bananas,10,9,9,0.375
A3O88PQCFK3DTH,F,25,4,English,11,Robert,Kevin,blueberries,100,6,69,0.225
A3O88PQCFK3DTH,F,25,4,English,12,Olga,David,M&M's,10,2,2,0.05
A3O88PQCFK3DTH,F,25,4,English,13,Jake,Diana,blueberries,10,8,8,0.175
A3O88PQCFK3DTH,F,25,4,English,14,Ivan,Stephanie,strawberries,100,7,75,0.6
A3O88PQCFK3DTH,F,25,4,English,15,Kathy,Patty,bananas,10,1,1,0
A3O88PQCFK3DTH,F,25,4,English,16,Steven,Victoria,cookies,10,0,0,0.05
A3O88PQCFK3DTH,F,25,4,English,17,Bob,Zack,M&M's,100,7,73,0.375
A3O88PQCFK3DTH,F,25,4,English,18,Ann,Grace,blueberries,100,8,80,0.375
A3O88PQCFK3DTH,F,25,4,English,19,Yvonne,Rebecca,pies,100,6,66,0.675
A3O88PQCFK3DTH,F,25,4,English,20,Mary,George,pies,10,6,6,0.675
A3O88PQCFK3DTH,F,25,4,English,21,Barbara,Winston,strawberries,10,1,1,0.025
A3O88PQCFK3DTH,F,25,4,English,22,Matt,Heather,bananas,100,9,90,0.725
A3OBJRZE9UBAM,M,35,4,English,1,Lena,Albert,pies,100,3,30,0.8
A3OBJRZE9UBAM,M,35,4,English,2,Cathy,Henry,strawberries,100,4,47,0.45
A3OBJRZE9UBAM,M,35,4,English,3,Zack,Patrick,pies,10,2,2,0.575
A3OBJRZE9UBAM,M,35,4,English,4,Barbara,Calvin,bananas,100,4,44,0.925
A3OBJRZE9UBAM,M,35,4,English,5,Matt,Ann,pies,10,5,5,1
A3OBJRZE9UBAM,M,35,4,English,6,George,Bob,M&M's,10,2,2,0.175
A3OBJRZE9UBAM,M,35,4,English,7,Edward,Winston,blueberries,100,4,42,0.55
A3OBJRZE9UBAM,M,35,4,English,8,Rebecca,Emma,blueberries,100,10,100,0.8
A3OBJRZE9UBAM,M,35,4,English,9,Robert,Fiona,cookies,10,1,1,0.15
A3OBJRZE9UBAM,M,35,4,English,10,Stephanie,Kathy,bananas,100,10,100,1
A3OBJRZE9UBAM,M,35,4,English,11,David,Patty,strawberries,10,2,2,0.175
A3OBJRZE9UBAM,M,35,4,English,12,Olga,Larry,pies,100,8,85,1
A3OBJRZE9UBAM,M,35,4,English,13,Diana,Mary,strawberries,10,4,4,0.4
A3OBJRZE9UBAM,M,35,4,English,14,Steven,Frank,bananas,100,0,0,0
A3OBJRZE9UBAM,M,35,4,English,15,Grace,Nathan,bananas,100,8,80,1
A3OBJRZE9UBAM,M,35,4,English,16,Tom,Jake,M&M's,100,0,7,0.25
A3OBJRZE9UBAM,M,35,4,English,17,Jane,Heather,M&M's,10,8,8,0.7
A3OBJRZE9UBAM,M,35,4,English,18,Nancy,Iris,blueberries,10,6,6,0.3
A3OBJRZE9UBAM,M,35,4,English,19,Tracy,Wendy,M&M's,100,5,51,0.65
A3OBJRZE9UBAM,M,35,4,English,20,Kevin,Victoria,M&M's,10,0,0,0
A3OBJRZE9UBAM,M,35,4,English,21,Victor,Ivan,strawberries,100,0,4,0.175
A3OBJRZE9UBAM,M,35,4,English,22,Yvonne,Oliver,cookies,10,7,7,0.725
A1EXJK4WXF8T7T,M,35,4,English,1,Victoria,Bob,pies,10,9,9,0.5
A1EXJK4WXF8T7T,M,35,4,English,2,Edward,Patty,cookies,10,2,2,0.2
A1EXJK4WXF8T7T,M,35,4,English,3,Nathan,Patrick,pies,10,4,4,0.425
A1EXJK4WXF8T7T,M,35,4,English,4,Robert,Nancy,bananas,10,2,2,0.275
A1EXJK4WXF8T7T,M,35,4,English,5,Olga,Calvin,pies,100,10,100,1
A1EXJK4WXF8T7T,M,35,4,English,6,Frank,Iris,bananas,100,9,96,0.8
A1EXJK4WXF8T7T,M,35,4,English,7,Emma,Heather,bananas,100,5,52,0.9
A1EXJK4WXF8T7T,M,35,4,English,8,Kevin,Ann,strawberries,10,10,10,1
A1EXJK4WXF8T7T,M,35,4,English,9,George,Jane,strawberries,100,10,100,1
A1EXJK4WXF8T7T,M,35,4,English,10,Grace,Tom,pies,100,5,59,0.65
A1EXJK4WXF8T7T,M,35,4,English,11,David,Lena,bananas,10,7,7,0.75
A1EXJK4WXF8T7T,M,35,4,English,12,Barbara,Steven,strawberries,100,4,45,0.625
A1EXJK4WXF8T7T,M,35,4,English,13,Cathy,Fiona,pies,10,8,8,0.7
A1EXJK4WXF8T7T,M,35,4,English,14,Diana,Winston,M&M's,100,1,14,0.225
A1EXJK4WXF8T7T,M,35,4,English,15,Victor,Albert,bananas,100,3,37,0.6
A1EXJK4WXF8T7T,M,35,4,English,16,Matt,Wendy,blueberries,10,3,3,0.15
A1EXJK4WXF8T7T,M,35,4,English,17,Henry,Ivan,strawberries,10,8,8,0.65
A1EXJK4WXF8T7T,M,35,4,English,18,Oliver,Rebecca,M&M's,100,5,53,0.575
A1EXJK4WXF8T7T,M,35,4,English,19,Mary,Tracy,M&M's,10,10,10,0.75
A1EXJK4WXF8T7T,M,35,4,English,20,Zack,Yvonne,cookies,100,6,66,0.425
A1EXJK4WXF8T7T,M,35,4,English,21,Jake,Larry,M&M's,10,6,6,0.35
A1EXJK4WXF8T7T,M,35,4,English,22,Kathy,Stephanie,cookies,100,5,58,0.675
A142UVY0NHR97M,F,45,4,English,1,Kevin,Bob,M&M's,10,10,10,0.75
A142UVY0NHR97M,F,45,4,English,2,Tom,Grace,cookies,100,1,15,0.725
A142UVY0NHR97M,F,45,4,English,3,Henry,Cathy,cookies,10,0,0,0.25
A142UVY0NHR97M,F,45,4,English,4,Steven,Calvin,bananas,10,3,3,0.675
A142UVY0NHR97M,F,45,4,English,5,Patty,Iris,cookies,100,5,58,0.75
A142UVY0NHR97M,F,45,4,English,6,Victor,Edward,pies,10,0,0,0.225
A142UVY0NHR97M,F,45,4,English,7,Nathan,Stephanie,M&M's,10,4,4,0.25
A142UVY0NHR97M,F,45,4,English,8,Larry,Tracy,blueberries,10,2,2,0.25
A142UVY0NHR97M,F,45,4,English,9,Olga,Winston,strawberries,100,3,36,0.575
A142UVY0NHR97M,F,45,4,English,10,David,Heather,pies,100,6,66,0.75
A142UVY0NHR97M,F,45,4,English,11,Matt,Wendy,cookies,100,2,25,0.725
A142UVY0NHR97M,F,45,4,English,12,Fiona,Kathy,M&M's,100,2,25,0.625
A142UVY0NHR97M,F,45,4,English,13,Zack,George,blueberries,10,3,3,0.225
A142UVY0NHR97M,F,45,4,English,14,Oliver,Patrick,bananas,10,10,10,0.75
A142UVY0NHR97M,F,45,4,English,15,Albert,Lena,cookies,10,3,3,0.4
A142UVY0NHR97M,F,45,4,English,16,Frank,Emma,blueberries,100,3,30,0.35
A142UVY0NHR97M,F,45,4,English,17,Jake,Ann,strawberries,10,2,2,0.25
A142UVY0NHR97M,F,45,4,English,18,Yvonne,Robert,strawberries,10,1,1,0.25
A142UVY0NHR97M,F,45,4,English,19,Diana,Barbara,strawberries,100,0,2,0.25
A142UVY0NHR97M,F,45,4,English,20,Ivan,Mary,bananas,10,8,8,0.65
A142UVY0NHR97M,F,45,4,English,21,Jane,Rebecca,cookies,10,8,8,0.625
A142UVY0NHR97M,F,45,4,English,22,Nancy,Victoria,strawberries,100,5,56,0.625
A1NQWTNVPGU1ZV,M,35,4,English,1,Jane,Olga,strawberries,100,0,2,0
A1NQWTNVPGU1ZV,M,35,4,English,2,Albert,Matt,M&M's,100,1,15,0
A1NQWTNVPGU1ZV,M,35,4,English,3,Diana,Ann,bananas,100,1,13,0.5
A1NQWTNVPGU1ZV,M,35,4,English,4,Patrick,Steven,bananas,100,8,85,1
A1NQWTNVPGU1ZV,M,35,4,English,5,Victor,Tracy,cookies,100,8,80,0.95
A1NQWTNVPGU1ZV,M,35,4,English,6,Heather,Zack,pies,10,1,1,0.275
A1NQWTNVPGU1ZV,M,35,4,English,7,Nathan,Bob,strawberries,100,2,24,0.475
A1NQWTNVPGU1ZV,M,35,4,English,8,Frank,Nancy,bananas,10,2,2,0.5
A1NQWTNVPGU1ZV,M,35,4,English,9,Lena,Larry,cookies,100,5,52,0.775
A1NQWTNVPGU1ZV,M,35,4,English,10,Oliver,David,pies,100,7,79,0.925
A1NQWTNVPGU1ZV,M,35,4,English,11,Grace,Winston,blueberries,100,10,100,1
A1NQWTNVPGU1ZV,M,35,4,English,12,Kathy,Kevin,M&M's,100,7,75,0.8
A1NQWTNVPGU1ZV,M,35,4,English,13,Barbara,Rebecca,cookies,100,4,45,0.675
A1NQWTNVPGU1ZV,M,35,4,English,14,Cathy,Jake,blueberries,10,5,5,0.575
A1NQWTNVPGU1ZV,M,35,4,English,15,Edward,Stephanie,strawberries,100,1,11,0.45
A1NQWTNVPGU1ZV,M,35,4,English,16,Calvin,Mary,cookies,10,1,1,0.175
A1NQWTNVPGU1ZV,M,35,4,English,17,Robert,Emma,pies,10,4,4,0.575
A1NQWTNVPGU1ZV,M,35,4,English,18,Wendy,Iris,cookies,100,9,93,0.975
A1NQWTNVPGU1ZV,M,35,4,English,19,Tom,Ivan,cookies,10,4,4,0.525
A1NQWTNVPGU1ZV,M,35,4,English,20,Victoria,Yvonne,M&M's,10,3,3,0.55
A1NQWTNVPGU1ZV,M,35,4,English,21,George,Fiona,cookies,100,0,7,0.425
A1NQWTNVPGU1ZV,M,35,4,English,22,Henry,Patty,M&M's,10,8,8,0.825
A3PUU1XU4C1A3V,F,55,4,English,1,Matt,George,blueberries,100,8,85,0.475
A3PUU1XU4C1A3V,F,55,4,English,2,Grace,Tracy,strawberries,100,2,23,0.25
A3PUU1XU4C1A3V,F,55,4,English,3,Fiona,Oliver,strawberries,10,9,9,0.25
A3PUU1XU4C1A3V,F,55,4,English,4,Wendy,Olga,bananas,10,1,1,0.25
A3PUU1XU4C1A3V,F,55,4,English,5,Victoria,Zack,bananas,100,3,33,0.75
A3PUU1XU4C1A3V,F,55,4,English,6,Albert,Rebecca,cookies,100,4,43,0.75
A3PUU1XU4C1A3V,F,55,4,English,7,Ivan,Jane,cookies,10,9,9,0.75
A3PUU1XU4C1A3V,F,55,4,English,8,Winston,Bob,M&M's,10,4,4,0.375
A3PUU1XU4C1A3V,F,55,4,English,9,Diana,Kathy,bananas,10,8,8,0.75
A3PUU1XU4C1A3V,F,55,4,English,10,Emma,Calvin,cookies,100,7,72,0.875
A3PUU1XU4C1A3V,F,55,4,English,11,Iris,Nathan,M&M's,10,6,6,0.55
A3PUU1XU4C1A3V,F,55,4,English,12,Ann,Tom,bananas,100,5,54,0.75
A3PUU1XU4C1A3V,F,55,4,English,13,Mary,Yvonne,cookies,100,2,28,0.625
A3PUU1XU4C1A3V,F,55,4,English,14,Barbara,Stephanie,strawberries,100,4,43,0.6
A3PUU1XU4C1A3V,F,55,4,English,15,David,Victor,bananas,100,9,92,0.925
A3PUU1XU4C1A3V,F,55,4,English,16,Robert,Kevin,strawberries,100,1,15,0.125
A3PUU1XU4C1A3V,F,55,4,English,17,Edward,Cathy,blueberries,100,7,70,0.6
A3PUU1XU4C1A3V,F,55,4,English,18,Patrick,Heather,pies,10,1,1,0.375
A3PUU1XU4C1A3V,F,55,4,English,19,Larry,Frank,blueberries,10,3,3,0.25
A3PUU1XU4C1A3V,F,55,4,English,20,Lena,Nancy,pies,100,3,38,0.85
A3PUU1XU4C1A3V,F,55,4,English,21,Jake,Patty,pies,10,10,10,1
A3PUU1XU4C1A3V,F,55,4,English,22,Henry,Steven,M&M's,100,3,30,0.75
A38R7SIVV118KT,M,65,4,english,1,Cathy,Calvin,strawberries,100,10,100,1
A38R7SIVV118KT,M,65,4,english,2,Oliver,Grace,pies,100,5,51,1
A38R7SIVV118KT,M,65,4,english,3,Robert,Larry,blueberries,100,7,70,1
A38R7SIVV118KT,M,65,4,english,4,Fiona,Yvonne,strawberries,10,0,0,0
A38R7SIVV118KT,M,65,4,english,5,Matt,Stephanie,cookies,100,6,67,0.85
A38R7SIVV118KT,M,65,4,english,6,Jane,Henry,cookies,100,2,28,0.775
A38R7SIVV118KT,M,65,4,english,7,Albert,Frank,M&M's,10,0,0,0.05
A38R7SIVV118KT,M,65,4,english,8,Wendy,Kevin,strawberries,100,1,13,0.625
A38R7SIVV118KT,M,65,4,english,9,Olga,Tom,M&M's,100,10,100,1
A38R7SIVV118KT,M,65,4,english,10,Diana,Patty,M&M's,10,6,6,0.075
A38R7SIVV118KT,M,65,4,english,11,Heather,Nathan,M&M's,10,2,2,0
A38R7SIVV118KT,M,65,4,english,12,Ivan,Iris,blueberries,100,5,53,0.6
A38R7SIVV118KT,M,65,4,english,13,Winston,Ann,cookies,10,6,6,0.85
A38R7SIVV118KT,M,65,4,english,14,George,Patrick,pies,100,3,32,0.6
A38R7SIVV118KT,M,65,4,english,15,David,Rebecca,pies,100,10,100,1
A38R7SIVV118KT,M,65,4,english,16,Emma,Edward,M&M's,100,5,59,0.625
A38R7SIVV118KT,M,65,4,english,17,Victor,Victoria,blueberries,10,6,6,0
A38R7SIVV118KT,M,65,4,english,18,Jake,Tracy,strawberries,10,4,4,0
A38R7SIVV118KT,M,65,4,english,19,Steven,Bob,blueberries,10,2,2,0
A38R7SIVV118KT,M,65,4,english,20,Barbara,Nancy,M&M's,100,3,37,0.5
A38R7SIVV118KT,M,65,4,english,21,Mary,Lena,pies,10,2,2,0.575
A38R7SIVV118KT,M,65,4,english,22,Zack,Kathy,bananas,10,5,5,1
A2FKUDYC5IKBHZ,F,25,10,english,1,Albert,George,cookies,10,1,1,0.025
A2FKUDYC5IKBHZ,F,25,10,english,2,Victoria,Iris,blueberries,10,1,1,0.025
A2FKUDYC5IKBHZ,F,25,10,english,3,Matt,Robert,strawberries,100,2,20,0.25
A2FKUDYC5IKBHZ,F,25,10,english,4,Ann,Nathan,bananas,100,9,99,0.75
A2FKUDYC5IKBHZ,F,25,10,english,5,Victor,Heather,strawberries,10,9,9,0.725
A2FKUDYC5IKBHZ,F,25,10,english,6,Patrick,Ivan,strawberries,100,3,38,0.5
A2FKUDYC5IKBHZ,F,25,10,english,7,Barbara,Zack,cookies,10,10,10,0.975
A2FKUDYC5IKBHZ,F,25,10,english,8,Tom,Mary,M&M's,100,2,25,0.5
A2FKUDYC5IKBHZ,F,25,10,english,9,Diana,Patty,bananas,10,1,1,0.025
A2FKUDYC5IKBHZ,F,25,10,english,10,Fiona,Grace,pies,10,0,0,0
A2FKUDYC5IKBHZ,F,25,10,english,11,Emma,Edward,blueberries,10,10,10,0.875
A2FKUDYC5IKBHZ,F,25,10,english,12,Steven,Larry,cookies,100,0,8,0.25
A2FKUDYC5IKBHZ,F,25,10,english,13,Yvonne,Tracy,pies,10,4,4,0.25
A2FKUDYC5IKBHZ,F,25,10,english,14,Jake,Oliver,blueberries,100,2,26,0.5
A2FKUDYC5IKBHZ,F,25,10,english,15,Henry,Jane,pies,100,5,50,0.6
A2FKUDYC5IKBHZ,F,25,10,english,16,Calvin,Stephanie,pies,10,3,3,0.3
A2FKUDYC5IKBHZ,F,25,10,english,17,Rebecca,Olga,bananas,10,3,3,0.025
A2FKUDYC5IKBHZ,F,25,10,english,18,Bob,Cathy,bananas,100,5,54,0.75
A2FKUDYC5IKBHZ,F,25,10,english,19,Frank,Kathy,cookies,100,6,61,0.725
A2FKUDYC5IKBHZ,F,25,10,english,20,Wendy,Nancy,cookies,10,3,3,0.075
A2FKUDYC5IKBHZ,F,25,10,english,21,Winston,David,strawberries,10,3,3,0.275
A2FKUDYC5IKBHZ,F,25,10,english,22,Kevin,Lena,cookies,10,7,7,0.575
A1KAM5ZQ964VBE,F,65,4,English,1,Yvonne,Mary,cookies,100,9,95,0.75
A1KAM5ZQ964VBE,F,65,4,English,2,Fiona,Winston,strawberries,10,3,3,0.25
A1KAM5ZQ964VBE,F,65,4,English,3,Tom,Barbara,strawberries,10,9,9,0.9
A1KAM5ZQ964VBE,F,65,4,English,4,Heather,Matt,bananas,100,4,49,0.75
A1KAM5ZQ964VBE,F,65,4,English,5,Edward,Jake,bananas,10,10,10,1
A1KAM5ZQ964VBE,F,65,4,English,6,Tracy,Frank,blueberries,100,10,100,0.975
A1KAM5ZQ964VBE,F,65,4,English,7,Calvin,Albert,strawberries,100,6,63,0.75
A1KAM5ZQ964VBE,F,65,4,English,8,Stephanie,Patty,M&M's,100,9,92,0.85
A1KAM5ZQ964VBE,F,65,4,English,9,Nathan,Robert,M&M's,10,2,2,0.15
A1KAM5ZQ964VBE,F,65,4,English,10,Bob,George,pies,10,8,8,1
A1KAM5ZQ964VBE,F,65,4,English,11,Zack,Nancy,strawberries,100,2,23,0.5
A1KAM5ZQ964VBE,F,65,4,English,12,David,Patrick,strawberries,10,2,2,0.25
A1KAM5ZQ964VBE,F,65,4,English,13,Ann,Jane,cookies,100,10,100,0.975
A1KAM5ZQ964VBE,F,65,4,English,14,Henry,Lena,bananas,10,9,9,0.975
A1KAM5ZQ964VBE,F,65,4,English,15,Emma,Rebecca,M&M's,10,6,6,0.7
A1KAM5ZQ964VBE,F,65,4,English,16,Oliver,Kathy,cookies,10,3,3,0.325
A1KAM5ZQ964VBE,F,65,4,English,17,Diana,Ivan,M&M's,100,8,88,0.85
A1KAM5ZQ964VBE,F,65,4,English,18,Iris,Cathy,strawberries,10,8,8,0.85
A1KAM5ZQ964VBE,F,65,4,English,19,Olga,Steven,strawberries,100,9,94,0.95
A1KAM5ZQ964VBE,F,65,4,English,20,Larry,Kevin,M&M's,100,10,100,1
A1KAM5ZQ964VBE,F,65,4,English,21,Victor,Grace,M&M's,10,7,7,0.85
A1KAM5ZQ964VBE,F,65,4,English,22,Victoria,Wendy,bananas,100,10,100,0.975
A3CKD1NOQZTPHB,F,55,4,english,1,Larry,Winston,strawberries,10,2,2,0.225
A3CKD1NOQZTPHB,F,55,4,english,2,Patrick,Jake,M&M's,100,10,100,0.65
A3CKD1NOQZTPHB,F,55,4,english,3,Grace,Diana,pies,100,10,100,0.725
A3CKD1NOQZTPHB,F,55,4,english,4,Kevin,Tracy,blueberries,10,10,10,0.3
A3CKD1NOQZTPHB,F,55,4,english,5,George,Cathy,blueberries,10,4,4,0.25
A3CKD1NOQZTPHB,F,55,4,english,6,Victoria,Matt,bananas,100,3,35,0.225
A3CKD1NOQZTPHB,F,55,4,english,7,Ann,Patty,cookies,100,9,95,0.675
A3CKD1NOQZTPHB,F,55,4,english,8,Frank,Victor,pies,10,4,4,0.125
A3CKD1NOQZTPHB,F,55,4,english,9,Heather,David,strawberries,10,9,9,0.15
A3CKD1NOQZTPHB,F,55,4,english,10,Jane,Kathy,pies,100,2,20,0.275
A3CKD1NOQZTPHB,F,55,4,english,11,Edward,Barbara,pies,100,3,35,0.25
A3CKD1NOQZTPHB,F,55,4,english,12,Lena,Bob,cookies,100,0,5,0.025
A3CKD1NOQZTPHB,F,55,4,english,13,Nathan,Steven,bananas,10,0,0,0.025
A3CKD1NOQZTPHB,F,55,4,english,14,Fiona,Mary,cookies,100,2,28,0.25
A3CKD1NOQZTPHB,F,55,4,english,15,Robert,Henry,blueberries,100,1,13,0.175
A3CKD1NOQZTPHB,F,55,4,english,16,Oliver,Emma,pies,100,9,98,0.775
A3CKD1NOQZTPHB,F,55,4,english,17,Olga,Calvin,bananas,10,4,4,0.35
A3CKD1NOQZTPHB,F,55,4,english,18,Albert,Stephanie,bananas,100,1,17,0.3
A3CKD1NOQZTPHB,F,55,4,english,19,Ivan,Yvonne,M&M's,100,2,28,0.25
A3CKD1NOQZTPHB,F,55,4,english,20,Nancy,Zack,bananas,100,2,29,0.275
A3CKD1NOQZTPHB,F,55,4,english,21,Iris,Tom,bananas,10,9,9,0.625
A3CKD1NOQZTPHB,F,55,4,english,22,Rebecca,Wendy,M&M's,10,0,0,0.025
ATCP0SLRG77W9,F,45,6,English,1,Wendy,George,bananas,100,8,82,0.75
ATCP0SLRG77W9,F,45,6,English,2,Ivan,Heather,bananas,10,10,10,0.75
ATCP0SLRG77W9,F,45,6,English,3,Jane,Stephanie,M&M's,100,10,100,0.75
ATCP0SLRG77W9,F,45,6,English,4,Ann,Iris,bananas,10,7,7,0.625
ATCP0SLRG77W9,F,45,6,English,5,Patrick,Rebecca,blueberries,100,6,68,0.5
ATCP0SLRG77W9,F,45,6,English,6,Victor,Steven,cookies,100,7,74,0.85
ATCP0SLRG77W9,F,45,6,English,7,Edward,Kevin,strawberries,100,1,19,0.225
ATCP0SLRG77W9,F,45,6,English,8,Cathy,Matt,pies,10,2,2,0.625
ATCP0SLRG77W9,F,45,6,English,9,Olga,Tracy,blueberries,10,7,7,0.475
ATCP0SLRG77W9,F,45,6,English,10,Nancy,Oliver,M&M's,10,8,8,0.5
ATCP0SLRG77W9,F,45,6,English,11,Jake,Victoria,blueberries,100,7,70,0.575
ATCP0SLRG77W9,F,45,6,English,12,Nathan,Zack,pies,10,10,10,0.975
ATCP0SLRG77W9,F,45,6,English,13,David,Albert,strawberries,100,9,98,1
ATCP0SLRG77W9,F,45,6,English,14,Grace,Winston,M&M's,100,7,73,0.75
ATCP0SLRG77W9,F,45,6,English,15,Robert,Yvonne,blueberries,100,3,37,0.525
ATCP0SLRG77W9,F,45,6,English,16,Frank,Bob,pies,100,2,24,1
ATCP0SLRG77W9,F,45,6,English,17,Larry,Kathy,bananas,100,2,25,0.75
ATCP0SLRG77W9,F,45,6,English,18,Barbara,Emma,blueberries,10,10,10,0.5
ATCP0SLRG77W9,F,45,6,English,19,Henry,Tom,cookies,10,1,1,0.075
ATCP0SLRG77W9,F,45,6,English,20,Mary,Diana,pies,100,1,15,0.775
ATCP0SLRG77W9,F,45,6,English,21,Patty,Calvin,cookies,10,2,2,0.225
ATCP0SLRG77W9,F,45,6,English,22,Fiona,Lena,blueberries,100,1,12,0.1
A3I7S64UXCWVB5,F,35,6,ENGLISH,1,Ivan,Steven,strawberries,100,3,35,0.2
A3I7S64UXCWVB5,F,35,6,ENGLISH,2,Frank,Patty,blueberries,10,4,4,0
A3I7S64UXCWVB5,F,35,6,ENGLISH,3,Victoria,Fiona,cookies,100,9,90,0.75
A3I7S64UXCWVB5,F,35,6,ENGLISH,4,Zack,Jane,cookies,100,4,47,0.75
A3I7S64UXCWVB5,F,35,6,ENGLISH,5,Jake,Lena,strawberries,100,10,100,0.75
A3I7S64UXCWVB5,F,35,6,ENGLISH,6,Matt,Diana,M&M's,10,1,1,0
A3I7S64UXCWVB5,F,35,6,ENGLISH,7,Oliver,Winston,cookies,10,2,2,0
A3I7S64UXCWVB5,F,35,6,ENGLISH,8,Calvin,Larry,bananas,10,0,0,0
A3I7S64UXCWVB5,F,35,6,ENGLISH,9,Iris,Kathy,bananas,10,6,6,0.375
A3I7S64UXCWVB5,F,35,6,ENGLISH,10,Heather,Tom,pies,10,10,10,0.875
A3I7S64UXCWVB5,F,35,6,ENGLISH,11,Stephanie,Victor,M&M's,100,10,100,0.75
A3I7S64UXCWVB5,F,35,6,ENGLISH,12,Edward,Yvonne,pies,100,5,53,1
A3I7S64UXCWVB5,F,35,6,ENGLISH,13,Kevin,Barbara,pies,10,0,0,0
A3I7S64UXCWVB5,F,35,6,ENGLISH,14,Grace,Nancy,bananas,10,2,2,0.2
A3I7S64UXCWVB5,F,35,6,ENGLISH,15,Ann,David,M&M's,100,5,52,0.525
A3I7S64UXCWVB5,F,35,6,ENGLISH,16,Mary,Henry,pies,100,4,47,0.825
A3I7S64UXCWVB5,F,35,6,ENGLISH,17,Patrick,Cathy,pies,100,6,61,0.925
A3I7S64UXCWVB5,F,35,6,ENGLISH,18,Emma,Nathan,cookies,100,8,81,0.875
A3I7S64UXCWVB5,F,35,6,ENGLISH,19,Wendy,Rebecca,pies,100,1,13,0.625
A3I7S64UXCWVB5,F,35,6,ENGLISH,20,Olga,Tracy,blueberries,100,7,79,0.575
A3I7S64UXCWVB5,F,35,6,ENGLISH,21,Albert,Bob,cookies,100,0,7,0.5
A3I7S64UXCWVB5,F,35,6,ENGLISH,22,Robert,George,bananas,10,4,4,0.5
A15ARPVW8RQHP6,F,25,4,English,1,Robert,George,cookies,10,1,1,0.025
A15ARPVW8RQHP6,F,25,4,English,2,Nathan,Barbara,pies,10,8,8,0.75
A15ARPVW8RQHP6,F,25,4,English,3,Cathy,Iris,pies,10,5,5,0.775
A15ARPVW8RQHP6,F,25,4,English,4,Albert,Mary,M&M's,100,10,100,1
A15ARPVW8RQHP6,F,25,4,English,5,Stephanie,Yvonne,M&M's,10,10,10,0.375
A15ARPVW8RQHP6,F,25,4,English,6,Edward,Lena,bananas,10,4,4,0.4
A15ARPVW8RQHP6,F,25,4,English,7,Patty,Winston,strawberries,10,4,4,0.425
A15ARPVW8RQHP6,F,25,4,English,8,Rebecca,Frank,strawberries,10,3,3,0.275
A15ARPVW8RQHP6,F,25,4,English,9,Bob,Steven,blueberries,100,10,100,0.725
A15ARPVW8RQHP6,F,25,4,English,10,Grace,Ann,cookies,100,1,18,0.275
A15ARPVW8RQHP6,F,25,4,English,11,Jake,Olga,strawberries,100,0,4,0.1
A15ARPVW8RQHP6,F,25,4,English,12,Diana,Oliver,strawberries,100,3,31,0.325
A15ARPVW8RQHP6,F,25,4,English,13,Nancy,Jane,blueberries,10,8,8,0.625
A15ARPVW8RQHP6,F,25,4,English,14,Patrick,Victor,cookies,10,2,2,0.25
A15ARPVW8RQHP6,F,25,4,English,15,Tom,Ivan,pies,10,6,6,0.65
A15ARPVW8RQHP6,F,25,4,English,16,Fiona,Henry,bananas,10,5,5,0.625
A15ARPVW8RQHP6,F,25,4,English,17,David,Kathy,cookies,100,10,100,0.9
A15ARPVW8RQHP6,F,25,4,English,18,Zack,Larry,bananas,100,2,27,0.375
A15ARPVW8RQHP6,F,25,4,English,19,Matt,Calvin,strawberries,100,6,63,0.625
A15ARPVW8RQHP6,F,25,4,English,20,Emma,Kevin,strawberries,10,6,6,0.6
A15ARPVW8RQHP6,F,25,4,English,21,Victoria,Heather,cookies,100,6,61,0.775
A15ARPVW8RQHP6,F,25,4,English,22,Wendy,Tracy,blueberries,10,10,10,0.85
A3JEZR3ZUXD99S,F,35,8,english,1,Rebecca,Iris,pies,100,3,39,0.375
A3JEZR3ZUXD99S,F,35,8,english,2,Victor,Bob,bananas,100,5,59,0.3
A3JEZR3ZUXD99S,F,35,8,english,3,Grace,Cathy,bananas,10,8,8,0.425
A3JEZR3ZUXD99S,F,35,8,english,4,Stephanie,Ivan,blueberries,100,9,99,0.725
A3JEZR3ZUXD99S,F,35,8,english,5,Tom,Ann,M&M's,10,1,1,0.125
A3JEZR3ZUXD99S,F,35,8,english,6,Frank,Albert,M&M's,100,5,57,0.25
A3JEZR3ZUXD99S,F,35,8,english,7,Kathy,Patrick,strawberries,10,10,10,0.25
A3JEZR3ZUXD99S,F,35,8,english,8,Steven,Tracy,bananas,10,7,7,0.275
A3JEZR3ZUXD99S,F,35,8,english,9,Nathan,Matt,blueberries,100,6,64,0.375
A3JEZR3ZUXD99S,F,35,8,english,10,Jane,Nancy,bananas,100,6,63,0.4
A3JEZR3ZUXD99S,F,35,8,english,11,Olga,Lena,blueberries,100,4,48,0.275
A3JEZR3ZUXD99S,F,35,8,english,12,George,Kevin,strawberries,100,9,95,0.25
A3JEZR3ZUXD99S,F,35,8,english,13,Larry,Fiona,pies,100,9,90,0.65
A3JEZR3ZUXD99S,F,35,8,english,14,Henry,Calvin,bananas,100,2,28,0.25
A3JEZR3ZUXD99S,F,35,8,english,15,Barbara,Winston,cookies,10,1,1,0.075
A3JEZR3ZUXD99S,F,35,8,english,16,Oliver,Wendy,bananas,10,9,9,0.4
