"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.foods"	"Answer.totalQuants"	"Answer.eatenQuants"	"Answer.preciseEatenQuants"	"Answer.affects"	"Answer.orders"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3IFS6Q0HJIKCZGYOW69L319U9PAIST"	"A1EXJK4WXF8T7T"	"Submitted"	"Sat Apr 05 03:13:13 PDT 2014"	"Fri Apr 04 10:30:53 PDT 2014"	"Fri Apr 04 10:33:13 PDT 2014"	""	""	""	""	""	"1"	"[""pies"",""cookies"",""pies"",""bananas"",""pies"",""bananas"",""bananas"",""strawberries"",""strawberries"",""pies"",""bananas"",""strawberries"",""pies"",""M&M's"",""bananas"",""blueberries"",""strawberries"",""M&M's"",""M&M's"",""cookies"",""M&M's"",""cookies""]"	"[10,10,10,10,100,100,100,10,100,100,10,100,10,100,100,10,10,100,10,100,10,100]"	"[9,2,4,2,10,9,5,10,10,5,7,4,8,1,3,3,8,5,10,6,6,5]"	"[9,2,4,2,100,96,52,10,100,59,7,45,8,14,37,3,8,53,10,66,6,58]"	"[0.5,0.2,0.425,0.275,1,0.8,0.9,1,1,0.65,0.75,0.625,0.7,0.225,0.6,0.15,0.65,0.575,0.75,0.425,0.35,0.675]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Victoria"",""Edward"",""Nathan"",""Robert"",""Olga"",""Frank"",""Emma"",""Kevin"",""George"",""Grace"",""David"",""Barbara"",""Cathy"",""Diana"",""Victor"",""Matt"",""Henry"",""Oliver"",""Mary"",""Zack"",""Jake"",""Kathy""]"	"[""Bob"",""Patty"",""Patrick"",""Nancy"",""Calvin"",""Iris"",""Heather"",""Ann"",""Jane"",""Tom"",""Lena"",""Steven"",""Fiona"",""Winston"",""Albert"",""Wendy"",""Ivan"",""Rebecca"",""Tracy"",""Yvonne"",""Larry"",""Stephanie""]"	"""M"""	"""35"""	"""4"""	"""English"""	"""Cool survey"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3TE3O857309WNGK9SEOOQBXHYRXR26"	"A142UVY0NHR97M"	"Submitted"	"Sat Apr 05 03:29:00 PDT 2014"	"Fri Apr 04 10:43:57 PDT 2014"	"Fri Apr 04 10:49:00 PDT 2014"	""	""	""	""	""	"1"	"[""M&M's"",""cookies"",""cookies"",""bananas"",""cookies"",""pies"",""M&M's"",""blueberries"",""strawberries"",""pies"",""cookies"",""M&M's"",""blueberries"",""bananas"",""cookies"",""blueberries"",""strawberries"",""strawberries"",""strawberries"",""bananas"",""cookies"",""strawberries""]"	"[10,100,10,10,100,10,10,10,100,100,100,100,10,10,10,100,10,10,100,10,10,100]"	"[10,1,0,3,5,0,4,2,3,6,2,2,3,10,3,3,2,1,0,8,8,5]"	"[10,15,0,3,58,0,4,2,36,66,25,25,3,10,3,30,2,1,2,8,8,56]"	"[0.75,0.725,0.25,0.675,0.75,0.225,0.25,0.25,0.575,0.75,0.725,0.625,0.225,0.75,0.4,0.35,0.25,0.25,0.25,0.65,0.625,0.625]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Kevin"",""Tom"",""Henry"",""Steven"",""Patty"",""Victor"",""Nathan"",""Larry"",""Olga"",""David"",""Matt"",""Fiona"",""Zack"",""Oliver"",""Albert"",""Frank"",""Jake"",""Yvonne"",""Diana"",""Ivan"",""Jane"",""Nancy""]"	"[""Bob"",""Grace"",""Cathy"",""Calvin"",""Iris"",""Edward"",""Stephanie"",""Tracy"",""Winston"",""Heather"",""Wendy"",""Kathy"",""George"",""Patrick"",""Lena"",""Emma"",""Ann"",""Robert"",""Barbara"",""Mary"",""Rebecca"",""Victoria""]"	"""F"""	"""45"""	"""4"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3IQ1VMJRYTLFOJJRBCHH58GL4TMA9C"	"A1NQWTNVPGU1ZV"	"Submitted"	"Sat Apr 05 03:34:06 PDT 2014"	"Fri Apr 04 10:52:09 PDT 2014"	"Fri Apr 04 10:54:06 PDT 2014"	""	""	""	""	""	"1"	"[""strawberries"",""M&M's"",""bananas"",""bananas"",""cookies"",""pies"",""strawberries"",""bananas"",""cookies"",""pies"",""blueberries"",""M&M's"",""cookies"",""blueberries"",""strawberries"",""cookies"",""pies"",""cookies"",""cookies"",""M&M's"",""cookies"",""M&M's""]"	"[100,100,100,100,100,10,100,10,100,100,100,100,100,10,100,10,10,100,10,10,100,10]"	"[0,1,1,8,8,1,2,2,5,7,10,7,4,5,1,1,4,9,4,3,0,8]"	"[2,15,13,85,80,1,24,2,52,79,100,75,45,5,11,1,4,93,4,3,7,8]"	"[0,0,0.5,1,0.95,0.275,0.475,0.5,0.775,0.925,1,0.8,0.675,0.575,0.45,0.175,0.575,0.975,0.525,0.55,0.425,0.825]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Jane"",""Albert"",""Diana"",""Patrick"",""Victor"",""Heather"",""Nathan"",""Frank"",""Lena"",""Oliver"",""Grace"",""Kathy"",""Barbara"",""Cathy"",""Edward"",""Calvin"",""Robert"",""Wendy"",""Tom"",""Victoria"",""George"",""Henry""]"	"[""Olga"",""Matt"",""Ann"",""Steven"",""Tracy"",""Zack"",""Bob"",""Nancy"",""Larry"",""David"",""Winston"",""Kevin"",""Rebecca"",""Jake"",""Stephanie"",""Mary"",""Emma"",""Iris"",""Ivan"",""Yvonne"",""Fiona"",""Patty""]"	"""M"""	"""35"""	"""4"""	"""English"""	"""No"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3HWRJOOET530JBW20NJUIMB2HW9SE0"	"A3PUU1XU4C1A3V"	"Submitted"	"Sat Apr 05 03:37:16 PDT 2014"	"Fri Apr 04 10:51:26 PDT 2014"	"Fri Apr 04 10:57:16 PDT 2014"	""	""	""	""	""	"1"	"[""blueberries"",""strawberries"",""strawberries"",""bananas"",""bananas"",""cookies"",""cookies"",""M&M's"",""bananas"",""cookies"",""M&M's"",""bananas"",""cookies"",""strawberries"",""bananas"",""strawberries"",""blueberries"",""pies"",""blueberries"",""pies"",""pies"",""M&M's""]"	"[100,100,10,10,100,100,10,10,10,100,10,100,100,100,100,100,100,10,10,100,10,100]"	"[8,2,9,1,3,4,9,4,8,7,6,5,2,4,9,1,7,1,3,3,10,3]"	"[85,23,9,1,33,43,9,4,8,72,6,54,28,43,92,15,70,1,3,38,10,30]"	"[0.475,0.25,0.25,0.25,0.75,0.75,0.75,0.375,0.75,0.875,0.55,0.75,0.625,0.6,0.925,0.125,0.6,0.375,0.25,0.85,1,0.75]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Matt"",""Grace"",""Fiona"",""Wendy"",""Victoria"",""Albert"",""Ivan"",""Winston"",""Diana"",""Emma"",""Iris"",""Ann"",""Mary"",""Barbara"",""David"",""Robert"",""Edward"",""Patrick"",""Larry"",""Lena"",""Jake"",""Henry""]"	"[""George"",""Tracy"",""Oliver"",""Olga"",""Zack"",""Rebecca"",""Jane"",""Bob"",""Kathy"",""Calvin"",""Nathan"",""Tom"",""Yvonne"",""Stephanie"",""Victor"",""Kevin"",""Cathy"",""Heather"",""Frank"",""Nancy"",""Patty"",""Steven""]"	"""F"""	"""55"""	"""4"""	"""English"""	"""Thank you"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"35DR22AR5DL55U245D8LY3OX5MM3XT"	"A38R7SIVV118KT"	"Submitted"	"Sat Apr 05 03:37:45 PDT 2014"	"Fri Apr 04 10:54:08 PDT 2014"	"Fri Apr 04 10:57:45 PDT 2014"	""	""	""	""	""	"1"	"[""strawberries"",""pies"",""blueberries"",""strawberries"",""cookies"",""cookies"",""M&M's"",""strawberries"",""M&M's"",""M&M's"",""M&M's"",""blueberries"",""cookies"",""pies"",""pies"",""M&M's"",""blueberries"",""strawberries"",""blueberries"",""M&M's"",""pies"",""bananas""]"	"[100,100,100,10,100,100,10,100,100,10,10,100,10,100,100,100,10,10,10,100,10,10]"	"[10,5,7,0,6,2,0,1,10,6,2,5,6,3,10,5,6,4,2,3,2,5]"	"[100,51,70,0,67,28,0,13,100,6,2,53,6,32,100,59,6,4,2,37,2,5]"	"[1,1,1,0,0.85,0.775,0.05,0.625,1,0.075,0,0.6,0.85,0.6,1,0.625,0,0,0,0.5,0.575,1]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Cathy"",""Oliver"",""Robert"",""Fiona"",""Matt"",""Jane"",""Albert"",""Wendy"",""Olga"",""Diana"",""Heather"",""Ivan"",""Winston"",""George"",""David"",""Emma"",""Victor"",""Jake"",""Steven"",""Barbara"",""Mary"",""Zack""]"	"[""Calvin"",""Grace"",""Larry"",""Yvonne"",""Stephanie"",""Henry"",""Frank"",""Kevin"",""Tom"",""Patty"",""Nathan"",""Iris"",""Ann"",""Patrick"",""Rebecca"",""Edward"",""Victoria"",""Tracy"",""Bob"",""Nancy"",""Lena"",""Kathy""]"	"""M"""	"""65"""	"""4"""	"""english"""	"""thank you, who brings 10 m&m's to a party lol. """
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3J4Q2Z4UTY4INV3GTJOV9S316CTWQV"	"A2FKUDYC5IKBHZ"	"Submitted"	"Sat Apr 05 03:37:53 PDT 2014"	"Fri Apr 04 10:55:07 PDT 2014"	"Fri Apr 04 10:57:53 PDT 2014"	""	""	""	""	""	"1"	"[""cookies"",""blueberries"",""strawberries"",""bananas"",""strawberries"",""strawberries"",""cookies"",""M&M's"",""bananas"",""pies"",""blueberries"",""cookies"",""pies"",""blueberries"",""pies"",""pies"",""bananas"",""bananas"",""cookies"",""cookies"",""strawberries"",""cookies""]"	"[10,10,100,100,10,100,10,100,10,10,10,100,10,100,100,10,10,100,100,10,10,10]"	"[1,1,2,9,9,3,10,2,1,0,10,0,4,2,5,3,3,5,6,3,3,7]"	"[1,1,20,99,9,38,10,25,1,0,10,8,4,26,50,3,3,54,61,3,3,7]"	"[0.025,0.025,0.25,0.75,0.725,0.5,0.975,0.5,0.025,0,0.875,0.25,0.25,0.5,0.6,0.3,0.025,0.75,0.725,0.075,0.275,0.575]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Albert"",""Victoria"",""Matt"",""Ann"",""Victor"",""Patrick"",""Barbara"",""Tom"",""Diana"",""Fiona"",""Emma"",""Steven"",""Yvonne"",""Jake"",""Henry"",""Calvin"",""Rebecca"",""Bob"",""Frank"",""Wendy"",""Winston"",""Kevin""]"	"[""George"",""Iris"",""Robert"",""Nathan"",""Heather"",""Ivan"",""Zack"",""Mary"",""Patty"",""Grace"",""Edward"",""Larry"",""Tracy"",""Oliver"",""Jane"",""Stephanie"",""Olga"",""Cathy"",""Kathy"",""Nancy"",""David"",""Lena""]"	"""F"""	"""25"""	"""10"""	"""english"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3IXQG4FA2TZK7TOJHQHD0J0RMBC9BB"	"A1KAM5ZQ964VBE"	"Submitted"	"Sat Apr 05 03:55:54 PDT 2014"	"Fri Apr 04 11:12:13 PDT 2014"	"Fri Apr 04 11:15:54 PDT 2014"	""	""	""	""	""	"1"	"[""cookies"",""strawberries"",""strawberries"",""bananas"",""bananas"",""blueberries"",""strawberries"",""M&M's"",""M&M's"",""pies"",""strawberries"",""strawberries"",""cookies"",""bananas"",""M&M's"",""cookies"",""M&M's"",""strawberries"",""strawberries"",""M&M's"",""M&M's"",""bananas""]"	"[100,10,10,100,10,100,100,100,10,10,100,10,100,10,10,10,100,10,100,100,10,100]"	"[9,3,9,4,10,10,6,9,2,8,2,2,10,9,6,3,8,8,9,10,7,10]"	"[95,3,9,49,10,100,63,92,2,8,23,2,100,9,6,3,88,8,94,100,7,100]"	"[0.75,0.25,0.9,0.75,1,0.975,0.75,0.85,0.15,1,0.5,0.25,0.975,0.975,0.7,0.325,0.85,0.85,0.95,1,0.85,0.975]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Yvonne"",""Fiona"",""Tom"",""Heather"",""Edward"",""Tracy"",""Calvin"",""Stephanie"",""Nathan"",""Bob"",""Zack"",""David"",""Ann"",""Henry"",""Emma"",""Oliver"",""Diana"",""Iris"",""Olga"",""Larry"",""Victor"",""Victoria""]"	"[""Mary"",""Winston"",""Barbara"",""Matt"",""Jake"",""Frank"",""Albert"",""Patty"",""Robert"",""George"",""Nancy"",""Patrick"",""Jane"",""Lena"",""Rebecca"",""Kathy"",""Ivan"",""Cathy"",""Steven"",""Kevin"",""Grace"",""Wendy""]"	"""F"""	"""65"""	"""4"""	"""English"""	"""Some people have no will-power!"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3LEIZ60CDJ0GPRRZN4XGM17UDEYZ97"	"A3CKD1NOQZTPHB"	"Submitted"	"Sat Apr 05 03:59:12 PDT 2014"	"Fri Apr 04 11:16:51 PDT 2014"	"Fri Apr 04 11:19:12 PDT 2014"	""	""	""	""	""	"1"	"[""strawberries"",""M&M's"",""pies"",""blueberries"",""blueberries"",""bananas"",""cookies"",""pies"",""strawberries"",""pies"",""pies"",""cookies"",""bananas"",""cookies"",""blueberries"",""pies"",""bananas"",""bananas"",""M&M's"",""bananas"",""bananas"",""M&M's""]"	"[10,100,100,10,10,100,100,10,10,100,100,100,10,100,100,100,10,100,100,100,10,10]"	"[2,10,10,10,4,3,9,4,9,2,3,0,0,2,1,9,4,1,2,2,9,0]"	"[2,100,100,10,4,35,95,4,9,20,35,5,0,28,13,98,4,17,28,29,9,0]"	"[0.225,0.65,0.725,0.3,0.25,0.225,0.675,0.125,0.15,0.275,0.25,0.025,0.025,0.25,0.175,0.775,0.35,0.3,0.25,0.275,0.625,0.025]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Larry"",""Patrick"",""Grace"",""Kevin"",""George"",""Victoria"",""Ann"",""Frank"",""Heather"",""Jane"",""Edward"",""Lena"",""Nathan"",""Fiona"",""Robert"",""Oliver"",""Olga"",""Albert"",""Ivan"",""Nancy"",""Iris"",""Rebecca""]"	"[""Winston"",""Jake"",""Diana"",""Tracy"",""Cathy"",""Matt"",""Patty"",""Victor"",""David"",""Kathy"",""Barbara"",""Bob"",""Steven"",""Mary"",""Henry"",""Emma"",""Calvin"",""Stephanie"",""Yvonne"",""Zack"",""Tom"",""Wendy""]"	"""F"""	"""55"""	"""4"""	"""english"""	"""thanks this was fun!"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3IOEN3P9S7KWCC4THMLCAXWGAYE16A"	"ATCP0SLRG77W9"	"Submitted"	"Sat Apr 05 03:59:19 PDT 2014"	"Fri Apr 04 11:15:25 PDT 2014"	"Fri Apr 04 11:19:19 PDT 2014"	""	""	""	""	""	"1"	"[""bananas"",""bananas"",""M&M's"",""bananas"",""blueberries"",""cookies"",""strawberries"",""pies"",""blueberries"",""M&M's"",""blueberries"",""pies"",""strawberries"",""M&M's"",""blueberries"",""pies"",""bananas"",""blueberries"",""cookies"",""pies"",""cookies"",""blueberries""]"	"[100,10,100,10,100,100,100,10,10,10,100,10,100,100,100,100,100,10,10,100,10,100]"	"[8,10,10,7,6,7,1,2,7,8,7,10,9,7,3,2,2,10,1,1,2,1]"	"[82,10,100,7,68,74,19,2,7,8,70,10,98,73,37,24,25,10,1,15,2,12]"	"[0.75,0.75,0.75,0.625,0.5,0.85,0.225,0.625,0.475,0.5,0.575,0.975,1,0.75,0.525,1,0.75,0.5,0.075,0.775,0.225,0.1]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Wendy"",""Ivan"",""Jane"",""Ann"",""Patrick"",""Victor"",""Edward"",""Cathy"",""Olga"",""Nancy"",""Jake"",""Nathan"",""David"",""Grace"",""Robert"",""Frank"",""Larry"",""Barbara"",""Henry"",""Mary"",""Patty"",""Fiona""]"	"[""George"",""Heather"",""Stephanie"",""Iris"",""Rebecca"",""Steven"",""Kevin"",""Matt"",""Tracy"",""Oliver"",""Victoria"",""Zack"",""Albert"",""Winston"",""Yvonne"",""Bob"",""Kathy"",""Emma"",""Tom"",""Diana"",""Calvin"",""Lena""]"	"""F"""	"""45"""	"""6"""	"""English"""	"""Fascinating -- thanks!"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3KWTYT08704DJF8J5DTQ26RUC975L3"	"A3I7S64UXCWVB5"	"Submitted"	"Sat Apr 05 03:59:59 PDT 2014"	"Fri Apr 04 11:16:30 PDT 2014"	"Fri Apr 04 11:19:59 PDT 2014"	""	""	""	""	""	"1"	"[""strawberries"",""blueberries"",""cookies"",""cookies"",""strawberries"",""M&M's"",""cookies"",""bananas"",""bananas"",""pies"",""M&M's"",""pies"",""pies"",""bananas"",""M&M's"",""pies"",""pies"",""cookies"",""pies"",""blueberries"",""cookies"",""bananas""]"	"[100,10,100,100,100,10,10,10,10,10,100,100,10,10,100,100,100,100,100,100,100,10]"	"[3,4,9,4,10,1,2,0,6,10,10,5,0,2,5,4,6,8,1,7,0,4]"	"[35,4,90,47,100,1,2,0,6,10,100,53,0,2,52,47,61,81,13,79,7,4]"	"[0.2,0,0.75,0.75,0.75,0,0,0,0.375,0.875,0.75,1,0,0.2,0.525,0.825,0.925,0.875,0.625,0.575,0.5,0.5]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Ivan"",""Frank"",""Victoria"",""Zack"",""Jake"",""Matt"",""Oliver"",""Calvin"",""Iris"",""Heather"",""Stephanie"",""Edward"",""Kevin"",""Grace"",""Ann"",""Mary"",""Patrick"",""Emma"",""Wendy"",""Olga"",""Albert"",""Robert""]"	"[""Steven"",""Patty"",""Fiona"",""Jane"",""Lena"",""Diana"",""Winston"",""Larry"",""Kathy"",""Tom"",""Victor"",""Yvonne"",""Barbara"",""Nancy"",""David"",""Henry"",""Cathy"",""Nathan"",""Rebecca"",""Tracy"",""Bob"",""George""]"	"""F"""	"""35"""	"""6"""	"""ENGLISH"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3ERMJ6L4DYTCC14NTI9203KF3KUM73"	"A15ARPVW8RQHP6"	"Submitted"	"Sat Apr 05 04:09:06 PDT 2014"	"Fri Apr 04 11:25:50 PDT 2014"	"Fri Apr 04 11:29:06 PDT 2014"	""	""	""	""	""	"1"	"[""cookies"",""pies"",""pies"",""M&M's"",""M&M's"",""bananas"",""strawberries"",""strawberries"",""blueberries"",""cookies"",""strawberries"",""strawberries"",""blueberries"",""cookies"",""pies"",""bananas"",""cookies"",""bananas"",""strawberries"",""strawberries"",""cookies"",""blueberries""]"	"[10,10,10,100,10,10,10,10,100,100,100,100,10,10,10,10,100,100,100,10,100,10]"	"[1,8,5,10,10,4,4,3,10,1,0,3,8,2,6,5,10,2,6,6,6,10]"	"[1,8,5,100,10,4,4,3,100,18,4,31,8,2,6,5,100,27,63,6,61,10]"	"[0.025,0.75,0.775,1,0.375,0.4,0.425,0.275,0.725,0.275,0.1,0.325,0.625,0.25,0.65,0.625,0.9,0.375,0.625,0.6,0.775,0.85]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Robert"",""Nathan"",""Cathy"",""Albert"",""Stephanie"",""Edward"",""Patty"",""Rebecca"",""Bob"",""Grace"",""Jake"",""Diana"",""Nancy"",""Patrick"",""Tom"",""Fiona"",""David"",""Zack"",""Matt"",""Emma"",""Victoria"",""Wendy""]"	"[""George"",""Barbara"",""Iris"",""Mary"",""Yvonne"",""Lena"",""Winston"",""Frank"",""Steven"",""Ann"",""Olga"",""Oliver"",""Jane"",""Victor"",""Ivan"",""Henry"",""Kathy"",""Larry"",""Calvin"",""Kevin"",""Heather"",""Tracy""]"	"""F"""	"""25"""	"""4"""	"""English"""	""""""
