"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.priors0"	"Answer.priors1"	"Answer.priors2"	"Answer.priors3"	"Answer.priors4"	"Answer.priors5"	"Answer.priors6"	"Answer.priors7"	"Answer.priors8"	"Answer.priors9"	"Answer.priors10"	"Answer.quantifiers"	"Answer.orders"	"Answer.foods"	"Answer.quantities"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3Z4XG4ZF48SR6R8AHU3HPKW9APOX8E"	29	"Approved"	"Tue Nov 11 05:30:23 PST 2014"	"Mon Nov 10 12:12:33 PST 2014"	"Mon Nov 10 12:50:23 PST 2014"	"Tue Nov 11 05:31:43 PST 2014"	""	""	""	""	"1"	"[0.525,0.725,1]"	"[0.725,0.575,1]"	"[0.775,0.125,1]"	"[0.9,0,1]"	"[0.75,0,1]"	"[0.575,0,1]"	"[0.4,0,1]"	"[0,0,1]"	"[0,0,1]"	"[0,0,1]"	"[0,0,1]"	"[""all"",""some"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""David"",""Cathy"",""Edward""]"	"[""Barbara"",""Fiona"",""Bob""]"	"""M"""	"""25"""	"""11"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3LOZAJ85YDEGKC6L1DUGFTJ6PWSX2M"	30	"Submitted"	"Fri Nov 14 05:28:18 PST 2014"	"Thu Nov 13 12:46:00 PST 2014"	"Thu Nov 13 12:48:18 PST 2014"	""	""	""	""	""	"1"	"[0,0,0]"	"[1,1,1]"	"[1,1,1]"	"[0.8,0.9,1]"	"[0.575,0.725,1]"	"[0.325,0.55,1]"	"[0.15,0.25,1]"	"[0.075,0.125,1]"	"[0.075,0.075,1]"	"[0.075,0.075,1]"	"[0,0,1]"	"[""some"",""some"",""all""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Edward"",""Fiona"",""David""]"	"[""Cathy"",""Frank"",""Ann""]"	"""M"""	"""45"""	"""8"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3BXQMRHWKZZEACGJ6Q2DAVY01JSUMI"	31	"Submitted"	"Fri Nov 14 05:30:53 PST 2014"	"Thu Nov 13 12:46:56 PST 2014"	"Thu Nov 13 12:50:53 PST 2014"	""	""	""	""	""	"1"	"[0.975,1,0.75]"	"[0.775,0.9,0.85]"	"[0.35,0.8,0.65]"	"[0.1,0.8,0.3]"	"[0,0.6,0.05]"	"[0,0.575,0.025]"	"[0,0,0.025]"	"[0,0,0]"	"[0,0,0]"	"[0,0,0]"	"[0,0,0]"	"[""all"",""all"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Cathy"",""Frank"",""Fiona""]"	"[""Barbara"",""Bob"",""Ann""]"	"""M"""	"""65"""	"""4"""	"""english"""	"""no comments"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"35LDD5557A507GB7CCYB48P2ZSUMKD"	32	"Submitted"	"Fri Nov 14 05:31:04 PST 2014"	"Thu Nov 13 12:47:43 PST 2014"	"Thu Nov 13 12:51:04 PST 2014"	""	""	""	""	""	"1"	"[0.025,0.025,0.025]"	"[0.025,0.05,0.7]"	"[0.125,0.075,0.85]"	"[0.2,0.125,0.825]"	"[0.35,0.175,0.675]"	"[0.6,0.5,0.425]"	"[0.7,0.675,0.35]"	"[0.8,0.85,0.225]"	"[0.9,0.9,0.125]"	"[0.9,0.95,0.075]"	"[0.975,1,0.05]"	"[""all"",""all"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Calvin"",""Albert"",""Fiona""]"	"[""Bob"",""Emma"",""Cathy""]"	"""F"""	"""35"""	"""8"""	"""english"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3ATTHHXXWAPKVXKNQGF829QNESPXIX"	33	"Submitted"	"Fri Nov 14 05:33:01 PST 2014"	"Thu Nov 13 12:48:39 PST 2014"	"Thu Nov 13 12:53:01 PST 2014"	""	""	""	""	""	"1"	"[0.7,0.2,0.05]"	"[0.825,1,0.775]"	"[0.7,1,0.875]"	"[0,1,0.825]"	"[0,0.675,0.775]"	"[0,0.675,0.725]"	"[0,0.35,0.625]"	"[0,0.35,0.375]"	"[0,0.4,0.25]"	"[0,0.3,0.175]"	"[0,0.2,0.15]"	"[""all"",""some"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Diana"",""Edward"",""Bob""]"	"[""Emma"",""Cathy"",""Ann""]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3VNXK88KKCJZG7MPM78D1VUZFRU9VN"	34	"Submitted"	"Fri Nov 14 05:33:38 PST 2014"	"Thu Nov 13 12:52:19 PST 2014"	"Thu Nov 13 12:53:38 PST 2014"	""	""	""	""	""	"1"	"[0.575,0.55,0.675]"	"[0.8,0.625,0.375]"	"[0.6,0.75,0.825]"	"[0.275,0.6,0.575]"	"[0.8,0.825,0.575]"	"[0.375,0.65,0.4]"	"[0.75,0.375,0.575]"	"[0.5,0.575,0.575]"	"[0.55,0.325,0.75]"	"[0.5,0.55,0.55]"	"[0.5,0.525,0.55]"	"[""some"",""all"",""some""]"	"[1,2,3]"	"[""cookies"",""M&M's"",""pies""]"	"[10,10,10]"	"[""Edward"",""Bob"",""Frank""]"	"[""Cathy"",""Albert"",""Emma""]"	"""M"""	"""25"""	"""4"""	"""English"""	"""Interesting Study"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"320DUZ38G7N54M93JO04QO5SOHJJG4"	35	"Submitted"	"Fri Nov 14 05:38:12 PST 2014"	"Thu Nov 13 12:54:43 PST 2014"	"Thu Nov 13 12:58:12 PST 2014"	""	""	""	""	""	"1"	"[0,0,0]"	"[1,1,0]"	"[0.975,0,0]"	"[0,0,0]"	"[0,0,0]"	"[0,0,0.475]"	"[0.025,0,0.475]"	"[0,0,0.475]"	"[0.025,0,0.475]"	"[0,0,0.825]"	"[0,0,1]"	"[""some"",""all"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Fiona"",""Frank"",""Cathy""]"	"[""Ann"",""Diana"",""David""]"	"""F"""	"""35"""	"""4"""	"""english"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3CCZ6YKWR7KIID7AGGQ0XX0023T95H"	36	"Submitted"	"Fri Nov 14 05:39:15 PST 2014"	"Thu Nov 13 12:56:42 PST 2014"	"Thu Nov 13 12:59:15 PST 2014"	""	""	""	""	""	"1"	"[0,0,0]"	"[0.825,1,0.95]"	"[0.6,0.75,0.825]"	"[0.35,0.575,0.7]"	"[0,0.35,0.6]"	"[0,0.225,0.5]"	"[0,0.175,0.4]"	"[0,0.15,0.3]"	"[0,0.125,0]"	"[0,0.075,0]"	"[0,0,0]"	"[""some"",""some"",""some""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Diana"",""Calvin"",""Frank""]"	"[""David"",""Emma"",""Ann""]"	"""M"""	"""25"""	"""4"""	"""English"""	"""None"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3IQ1VMJRYTLFOJJRBCHH58GMUHTA9N"	37	"Submitted"	"Fri Nov 14 05:39:49 PST 2014"	"Thu Nov 13 12:57:23 PST 2014"	"Thu Nov 13 12:59:49 PST 2014"	""	""	""	""	""	"1"	"[0.575,0.775,0.025]"	"[0.925,0.95,0.65]"	"[0.875,0.925,1]"	"[0.8,0.25,0.925]"	"[0.775,0.025,0.975]"	"[0.65,0,0.975]"	"[0.5,0.025,0.975]"	"[0.5,0.025,0.975]"	"[0.5,0.025,0.975]"	"[0.5,0,0.975]"	"[0.5,0,0.975]"	"[""some"",""all"",""some""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Cathy"",""Diana"",""Emma""]"	"[""Edward"",""Fiona"",""David""]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3ERET4BTVMAL0WSDN3U6ZMJIZTO9K2"	38	"Submitted"	"Fri Nov 14 05:42:59 PST 2014"	"Thu Nov 13 12:58:45 PST 2014"	"Thu Nov 13 13:02:59 PST 2014"	""	""	""	""	""	"1"	"[0,0,0]"	"[0.8,1,0]"	"[0.775,0.65,0]"	"[0.675,0.525,0]"	"[0.5,0.5,0]"	"[0.5,0.5,0]"	"[0.5,0.5,0]"	"[0.5,0.5,0]"	"[0.5,0.5,0]"	"[0.5,0.5,0]"	"[0,0,1]"	"[""some"",""some"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Fiona"",""Barbara"",""Cathy""]"	"[""David"",""Diana"",""Emma""]"	"""F"""	"""25"""	"""6"""	"""English"""	""""""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3PQMUDRV7R7N52VSRUF7ZZ38QFNIIK"	39	"Submitted"	"Fri Nov 14 05:55:16 PST 2014"	"Thu Nov 13 13:11:47 PST 2014"	"Thu Nov 13 13:15:16 PST 2014"	""	""	""	""	""	"1"	"[0.5,0.5,0.5]"	"[0.35,0.5,0.5]"	"[0,0.5,0.5]"	"[0,0.5,0.5]"	"[0.025,0.5,0.5]"	"[0,0.5,0.5]"	"[0,0.5,0.5]"	"[0,0.5,0.5]"	"[0,0.5,0.5]"	"[0,0.5,0.5]"	"[0,0.5,0.5]"	"[""all"",""some"",""all""]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Frank"",""Albert"",""Calvin""]"	"[""Barbara"",""Bob"",""Edward""]"	"""F"""	"""55"""	"""11"""	"""English"""	"""I have not comments or suggestions"""
"3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3I3MQQJ31SJP3EUQ4VFGFXYP4VO1JM"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5-6 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.50"	"Mon Nov 10 09:48:16 PST 2014"	"40"	"0"	"0"	"29"	"Reviewable"	"NotReviewed"	"1 1"	"3600"	"60000"	"Thu Nov 13 14:45:26 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3XBXDSS888KJYEU0KH7K55NS7LKLXD"	"3TMSXRD2X61U6RJZ84YG8RVUOO8W1B"	40	"Submitted"	"Fri Nov 14 06:00:03 PST 2014"	"Thu Nov 13 12:55:43 PST 2014"	"Thu Nov 13 13:20:03 PST 2014"	""	""	""	""	""	"1"	"[0.025,0.125,0.775]"	"[0.05,0.1,0.775]"	"[0.05,0.3,0.875]"	"[0.05,0,0.65]"	"[0.05,0.125,0.7]"	"[0.025,0.1,0.675]"	"[0.05,0.175,0.675]"	"[0.05,0.025,0.625]"	"[0.05,0,0.65]"	"[0.05,0.225,0.7]"	"[0.025,0,0.8]"	"[""all"",""some"",""all""]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Frank"",""Diana"",""Barbara""]"	"[""Cathy"",""Albert"",""David""]"	"""F"""	"""35"""	"""4"""	"""english"""	""""""
